video_id,video_name,camera_name,window_start_sec,window_end_sec,representative_frame_id,representative_frame_name,representative_frame_path,max_confidence,avg_confidence,object_count,fire_smoke_ratio,bbox_area_ratio,detection_density_5s,detection_density_10s,avg_confidence_5s,consecutive_fire_ratio,bbox_area_growth,brightness,blur_score,motion_level
5,cam05_fire_smoke.mp4,cam05,53,58,4861,cam05_frame_1378.jpg,video_pipeline/output/saved_frames/cam05_frame_1378.jpg,0.822177,0.5722481888000001,3.432,1.0,0.6486394493055555,3.432,3.924,0.5722481888000001,1.0,0.05631743857875911,59.4554712,250.189976,2.5022995919999995
6,cam06_fire.mp4,cam06,3,8,4973,cam06_frame_198.jpg,video_pipeline/output/saved_frames/cam06_frame_198.jpg,0.335677,0.28462216666666673,1.8235294117647058,0.0,0.005356414640820313,0.248,0.124,0.28462216666666673,0.0,-0.36645766171345573,124.11764705882354,370.47152941176466,1.3110009411764705
6,cam06_fire.mp4,cam06,4,9,4976,cam06_frame_201.jpg,video_pipeline/output/saved_frames/cam06_frame_201.jpg,0.343037,0.28584655555555555,1.5151515151515151,0.0,0.005356414640820313,0.4,0.2,0.28584655555555555,0.0,-0.4203318397490113,123.6768787878788,369.71560606060604,1.2942870000000002
6,cam06_fire.mp4,cam06,5,10,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2906377348484849,1.3863636363636365,0.0,0.005791615270833334,0.488,0.244,0.2906377348484849,0.0,-0.041545905813788565,123.3738181818182,377.38181818181806,1.244969181818182
6,cam06_fire.mp4,cam06,6,11,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2898304296296296,1.3777777777777778,0.0,0.005791615270833334,0.496,0.248,0.2898304296296296,0.0,-0.692578149050809,123.33155555555555,380.0018888888888,1.3230485333333335
6,cam06_fire.mp4,cam06,7,12,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2898304296296296,1.3777777777777778,0.0,0.005791615270833334,0.496,0.248,0.2898304296296296,0.0,-0.692578149050809,123.33155555555555,380.0018888888888,1.3230485333333335
6,cam06_fire.mp4,cam06,8,13,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.29299258928571426,1.1071428571428572,0.0,0.005791615270833334,0.248,0.248,0.29299258928571426,0.0,-0.533611731012581,122.85428571428572,385.7881785714285,1.330363142857143
6,cam06_fire.mp4,cam06,9,14,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.28582529999999995,1.0,0.6,0.1519214901367188,0.24,0.32,0.28582529999999995,0.144,3.0,119.05296666666666,435.3066666666666,1.5349195999999998
6,cam06_fire.mp4,cam06,10,15,5030,cam06_frame_359.jpg,video_pipeline/output/saved_frames/cam06_frame_359.jpg,0.341713,0.28166109375000004,1.0,0.96875,0.1519214901367188,0.256,0.372,0.28166109375000004,0.248,3.0,116.52534374999999,452.66459375,1.46378253125
6,cam06_fire.mp4,cam06,11,16,5030,cam06_frame_359.jpg,video_pipeline/output/saved_frames/cam06_frame_359.jpg,0.341713,0.28097184848484846,1.0,1.0,0.1519214901367188,0.264,0.38,0.28097184848484846,0.264,-0.022165456450201564,116.29081818181817,450.18,1.446480909090909
6,cam06_fire.mp4,cam06,12,17,5049,cam06_frame_422.jpg,video_pipeline/output/saved_frames/cam06_frame_422.jpg,0.386965,0.2934829183673469,1.0,1.0,0.18540888646918402,0.392,0.444,0.2934829183673469,0.392,0.02241376490432076,116.50669387755103,458.0291020408163,1.3607269591836737
6,cam06_fire.mp4,cam06,13,18,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.32158534375000003,1.0,1.0,0.18540888646918402,0.512,0.38,0.32158534375000003,0.512,0.06265750942800476,116.81884375,459.75489062500003,1.195307546875
6,cam06_fire.mp4,cam06,14,19,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.32745977049180325,1.0,1.0,0.18540888646918402,0.488,0.364,0.32745977049180325,0.488,0.17521427139440646,117.4250819672131,459.63436065573774,1.0228707049180328
6,cam06_fire.mp4,cam06,15,20,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.3345890153846154,1.0,1.0,0.18540888646918402,0.52,0.388,0.3345890153846154,0.52,0.2407103868076131,118.44467692307691,459.2640769230769,0.9852546153846155
6,cam06_fire.mp4,cam06,16,21,5121,cam06_frame_522.jpg,video_pipeline/output/saved_frames/cam06_frame_522.jpg,0.486378,0.3542269659090909,1.0,1.0,0.18540888646918402,0.704,0.484,0.3542269659090909,0.704,-0.2067020417747944,119.32303409090909,468.3790681818182,0.8963210909090911
6,cam06_fire.mp4,cam06,17,22,5127,cam06_frame_528.jpg,video_pipeline/output/saved_frames/cam06_frame_528.jpg,0.497699,0.3695115463917526,1.0,1.0,0.17938704459635416,0.776,0.584,0.3695115463917526,0.776,0.0032266893224434184,120.50610309278349,472.0742783505154,0.7823176391752578
6,cam06_fire.mp4,cam06,18,23,5127,cam06_frame_528.jpg,video_pipeline/output/saved_frames/cam06_frame_528.jpg,0.497699,0.35476026373626374,1.0,1.0,0.17938704459635416,0.728,0.62,0.35476026373626374,0.728,0.08206271314581895,121.21147252747254,472.10163736263735,0.8119887692307691
6,cam06_fire.mp4,cam06,19,24,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.37994738613861395,1.0,1.0,0.17938704459635416,0.808,0.648,0.37994738613861395,0.808,-0.11055227690374686,122.084099009901,469.4202178217823,0.7184364356435644
6,cam06_fire.mp4,cam06,20,25,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.41142418348623855,1.0,1.0,0.1759244921137153,0.872,0.696,0.41142418348623855,0.872,-0.18731792476452833,122.83822935779816,464.41771559633025,0.6729921100917431
6,cam06_fire.mp4,cam06,21,26,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.4041560825688072,1.0,1.0,0.15472454825086807,0.872,0.788,0.4041560825688072,0.872,-0.059419360448325985,123.54973394495413,456.258871559633,0.6511304128440366
6,cam06_fire.mp4,cam06,22,27,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.39886430275229356,1.1376146788990826,1.0,0.15142181027343748,0.992,0.884,0.39886430275229356,0.872,-0.07461501754885558,124.0020733944954,453.2826972477065,0.6731295229357797
6,cam06_fire.mp4,cam06,23,28,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.417310984,1.12,1.0,0.14846968924045137,1.12,0.924,0.417310984,1.0,-0.049649995283886965,124.16849599999999,448.532232,0.6570733679999999
6,cam06_fire.mp4,cam06,24,29,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.424117024,1.12,1.0,0.1478606363628472,1.12,0.964,0.424117024,1.0,-0.07420253834247122,124.37972799999999,443.90161600000005,0.683103848
6,cam06_fire.mp4,cam06,25,30,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.38999278225806444,1.1209677419354838,1.0,0.1478606363628472,1.112,0.992,0.38999278225806444,0.992,-0.04034057937112748,124.47769354838707,441.57116129032255,0.6843265725806451
6,cam06_fire.mp4,cam06,26,31,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.38371794642857143,1.1428571428571428,1.0,0.15134889331597223,1.024,0.948,0.38371794642857143,0.896,0.0341724118786799,124.50450000000001,441.9263392857143,0.7335446250000002
6,cam06_fire.mp4,cam06,27,32,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.3773254955357143,1.0267857142857142,1.0,0.15134889331597223,0.92,0.956,0.3773254955357143,0.896,0.06045636007543423,124.54278571428573,440.0539196428571,0.7361591249999998
6,cam06_fire.mp4,cam06,28,33,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.35542344791666663,1.1517857142857142,1.0,0.1617149234440104,1.032,1.076,0.35542344791666663,0.896,0.114535023843407,124.56733035714286,445.6748125,0.7725547232142856
6,cam06_fire.mp4,cam06,29,34,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3225932262996942,1.2660550458715596,1.0,0.1617149234440104,1.104,1.112,0.3225932262996942,0.872,0.03363760147643149,124.56107339449541,447.99807339449535,0.8300271100917431
6,cam06_fire.mp4,cam06,30,35,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3226067682539683,1.3238095238095238,1.0,0.1630743442252604,1.112,1.112,0.3226067682539683,0.84,-0.0008495310468121906,124.63579999999999,447.40728571428576,0.9400914190476192
6,cam06_fire.mp4,cam06,31,36,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3200792584097859,1.3394495412844036,1.0,0.1630743442252604,1.168,1.096,0.3200792584097859,0.872,0.03466055878352413,124.72117431192657,438.09007339449545,0.9127158899082569
6,cam06_fire.mp4,cam06,32,37,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.30708210947712417,1.3529411764705883,1.0,0.1630743442252604,1.104,1.012,0.30708210947712417,0.816,0.05486610275312775,124.77535294117648,435.6282156862745,0.9730423333333335
6,cam06_fire.mp4,cam06,33,38,5403,cam06_frame_833.jpg,video_pipeline/output/saved_frames/cam06_frame_833.jpg,0.406197,0.29024715686274505,1.2941176470588236,1.0,0.1630743442252604,1.056,1.044,0.29024715686274505,0.816,-0.04588901657638585,124.78306862745097,435.55317647058814,0.9417740588235295
6,cam06_fire.mp4,cam06,34,39,5432,cam06_frame_869.jpg,video_pipeline/output/saved_frames/cam06_frame_869.jpg,0.373443,0.28982971359223303,1.233009708737864,1.0,0.1630743442252604,1.016,1.06,0.28982971359223303,0.824,-0.0506488838438171,124.77719417475727,436.9353786407767,0.8687995825242719
6,cam06_fire.mp4,cam06,35,40,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.28564418617021275,1.202127659574468,1.0,0.16239921888888886,0.904,1.008,0.28564418617021275,0.752,-0.00010438173241382275,124.74225531914894,442.24767021276597,0.7727413404255317
6,cam06_fire.mp4,cam06,36,41,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2866705324675325,1.1948051948051948,1.0,0.16239921888888886,0.736,0.952,0.2866705324675325,0.616,-0.11291928323032009,124.66646753246755,450.83720779220783,0.7332155844155845
6,cam06_fire.mp4,cam06,37,42,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2907358389830509,1.2372881355932204,1.0,0.1575128477517361,0.584,0.844,0.2907358389830509,0.472,-0.030683144615363294,124.63306779661016,447.5421355932203,0.6449539152542372
6,cam06_fire.mp4,cam06,38,43,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2926212840909091,1.1818181818181819,1.0,0.15247217285156248,0.416,0.736,0.2926212840909091,0.352,-0.009657064271533901,124.5025909090909,449.36393181818187,0.7561035909090909
6,cam06_fire.mp4,cam06,39,44,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.31598503623188406,1.391304347826087,0.96875,0.15145944012152776,0.512,0.764,0.31598503623188406,0.368,-0.03271674294313465,124.11026086956524,466.7111086956522,0.7759128913043477
6,cam06_fire.mp4,cam06,40,45,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.32210104444444443,1.4333333333333333,0.9767441860465116,0.15145944012152776,0.688,0.796,0.32210104444444443,0.48,-0.031984699760522005,123.69541666666666,463.76711666666665,0.7307657166666668
6,cam06_fire.mp4,cam06,41,46,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.31724167676767673,1.393939393939394,0.9782608695652174,0.15145944012152776,0.736,0.736,0.31724167676767673,0.528,-0.023897390071668464,123.65501515151516,460.92231818181824,0.7064963787878787
6,cam06_fire.mp4,cam06,42,47,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.31724167676767673,1.393939393939394,0.9782608695652174,0.15145944012152776,0.736,0.66,0.31724167676767673,0.528,-0.023897390071668464,123.65501515151516,460.92231818181824,0.7064963787878787
6,cam06_fire.mp4,cam06,43,48,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.3224499315476191,1.4285714285714286,0.975,0.15145944012152776,0.64,0.528,0.3224499315476191,0.448,-0.01519610983777403,123.56010714285715,457.5413214285714,0.6059331964285715
6,cam06_fire.mp4,cam06,44,49,5576,cam06_frame_1110.jpg,video_pipeline/output/saved_frames/cam06_frame_1110.jpg,0.377227,0.306244129032258,1.2580645161290323,1.0,0.14880195708333332,0.312,0.412,0.306244129032258,0.248,0.002941868811544695,123.30419354838709,444.74212903225816,0.5514315483870967
6,cam06_fire.mp4,cam06,45,50,5591,cam06_frame_1125.jpg,video_pipeline/output/saved_frames/cam06_frame_1125.jpg,0.299604,0.268648,1.0,1.0,0.1435450887358941,0.048,0.368,0.268648,0.048,0.006711774214502476,123.25099999999999,432.47433333333333,0.463803
6,cam06_fire.mp4,cam06,48,53,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.348,0.2766177142857143,0.056,0.009122195001066688,124.04357142857143,462.3197142857143,1.6279352857142861
6,cam06_fire.mp4,cam06,49,54,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.184,0.2766177142857143,0.056,0.009122195001066688,124.04357142857143,462.3197142857143,1.6279352857142861
6,cam06_fire.mp4,cam06,50,55,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.052,0.2766177142857143,0.056,0.009122195001066688,124.04357142857143,462.3197142857143,1.6279352857142861
6,cam06_fire.mp4,cam06,51,56,5604,cam06_frame_1387.jpg,video_pipeline/output/saved_frames/cam06_frame_1387.jpg,0.557514,0.42789285,1.1,1.0,0.43340986171875,0.176,0.088,0.42789285,0.16,2.095079895095918,136.0037,248.07709999999997,4.4308703000000005
6,cam06_fire.mp4,cam06,52,57,5630,cam06_frame_1413.jpg,video_pipeline/output/saved_frames/cam06_frame_1413.jpg,0.606463,0.41577669592592587,2.1555555555555554,1.0,0.4335824172645399,0.776,0.388,0.41577669592592587,0.36,2.131384082510805,139.63782222222224,219.53804444444447,2.8048052
6,cam06_fire.mp4,cam06,53,58,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.4230919018518518,2.6031746031746033,1.0,0.4335824172645399,1.312,0.684,0.4230919018518518,0.504,-0.06856442813405554,143.0875396825397,179.4673492063492,2.673848365079366
6,cam06_fire.mp4,cam06,54,59,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.4029278975378787,2.8181818181818183,1.0,0.4335824172645399,1.984,1.02,0.4029278975378787,0.704,-0.040373219829083665,143.64332954545455,185.43581818181818,2.4205760340909093
6,cam06_fire.mp4,cam06,55,60,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.39394746592920354,2.7610619469026547,1.0,0.4335824172645399,2.496,1.276,0.39394746592920354,0.904,-0.20399452060350046,143.96521238938053,176.3118849557522,2.3918859380530977
6,cam06_fire.mp4,cam06,56,61,5741,cam06_frame_1524.jpg,video_pipeline/output/saved_frames/cam06_frame_1524.jpg,0.802296,0.3788855843450106,4.08,0.6764705882352942,0.4979133562065972,4.08,2.128,0.3788855843450106,1.0,-0.39552616892729087,144.079408,231.48272960000003,3.0520180960000003
6,cam06_fire.mp4,cam06,57,62,5745,cam06_frame_1528.jpg,video_pipeline/output/saved_frames/cam06_frame_1528.jpg,0.814885,0.3895547838325138,6.624,0.3309178743961353,0.4979133562065972,6.624,3.7,0.3895547838325138,0.816,-0.3171408873672132,145.74448,372.41135360000004,4.938219472
6,cam06_fire.mp4,cam06,58,63,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4084652591345896,8.512,0.19360902255639098,0.4979133562065972,8.512,4.912,0.4084652591345896,0.616,-0.01803778783223175,143.40508,436.3358815999999,5.787147871999999
6,cam06_fire.mp4,cam06,59,64,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4122571785155419,9.088,0.17165492957746478,0.8377231391059028,9.088,5.536,0.4122571785155419,0.416,0.5573379399542837,140.68956000000003,456.70158560000004,6.4329816
6,cam06_fire.mp4,cam06,60,65,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.43334774941078,9.472,0.17820945945945946,0.8377231391059028,9.472,5.984,0.43334774941078,0.432,0.17373525064821854,138.479672,468.7003776000001,6.9597872
6,cam06_fire.mp4,cam06,61,66,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4545582827610076,8.848,0.22965641952983726,0.8377231391059028,8.848,6.464,0.4545582827610076,0.632,0.21872082611284316,136.651272,419.747664,6.23016752
6,cam06_fire.mp4,cam06,62,67,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4473374914354091,6.76,0.40828402366863903,0.8377231391059028,6.76,6.692,0.4473374914354091,0.832,0.467764413535421,134.16560800000002,287.017312,4.894367759999999
6,cam06_fire.mp4,cam06,63,68,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4378230721333334,5.128,0.6645865834633385,0.8377231391059028,5.128,6.82,0.4378230721333334,1.0,0.31806807574853724,137.494528,252.789232,4.535688720000001
6,cam06_fire.mp4,cam06,64,69,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4424194076857143,4.44,0.7621621621621621,0.5956631010416668,4.44,6.764,0.4424194076857143,1.0,-0.09104304443795576,141.93764800000002,252.566552,4.271419280000001
6,cam06_fire.mp4,cam06,65,70,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4325786348798398,4.205607476635514,0.7777777777777778,0.569851494249132,3.6,6.536,0.4325786348798398,0.856,-0.28680708440251024,145.80616822429906,259.6964112149533,5.195773364485982
6,cam06_fire.mp4,cam06,66,71,5893,cam06_frame_1676.jpg,video_pipeline/output/saved_frames/cam06_frame_1676.jpg,0.71357,0.4160000305651176,3.8313253012048194,0.8238993710691824,0.569851494249132,2.544,5.696,0.4160000305651176,0.664,0.4846135497626694,149.58761445783134,288.77143373493976,6.3892759036144575
6,cam06_fire.mp4,cam06,67,72,5893,cam06_frame_1676.jpg,video_pipeline/output/saved_frames/cam06_frame_1676.jpg,0.71357,0.41101317288135586,3.1864406779661016,0.898936170212766,0.569851494249132,1.504,4.132,0.41101317288135586,0.472,-0.09848735873138971,154.96422033898304,314.76381355932205,8.559631694915254
6,cam06_fire.mp4,cam06,68,73,5920,cam06_frame_1703.jpg,video_pipeline/output/saved_frames/cam06_frame_1703.jpg,0.571952,0.38649513428571425,2.3714285714285714,1.0,0.5278314460351563,0.664,2.896,0.38649513428571425,0.28,-0.45686346365689906,160.41505714285714,298.5589714285714,13.109712571428572
6,cam06_fire.mp4,cam06,69,74,5942,cam06_frame_1725.jpg,video_pipeline/output/saved_frames/cam06_frame_1725.jpg,0.460834,0.3675932666666667,1.3,1.0,0.5051506806315104,0.104,2.272,0.3675932666666667,0.08,-0.4389955603405901,177.24790000000002,291.97769999999997,36.658616
6,cam06_fire.mp4,cam06,70,75,5949,cam06_frame_1760.jpg,video_pipeline/output/saved_frames/cam06_frame_1760.jpg,0.454983,0.33257155555555556,2.0,1.0,0.46992566780598954,0.048,1.824,0.33257155555555556,0.024,-0.396943402018531,187.40166666666667,532.7800000000001,73.81423333333333
6,cam06_fire.mp4,cam06,71,76,5950,cam06_frame_1784.jpg,video_pipeline/output/saved_frames/cam06_frame_1784.jpg,0.357937,0.319071,1.5,1.0,0.3461660416666667,0.024,1.284,0.319071,0.016,-0.18134149390616391,191.30849999999998,399.757,74.92099999999999
6,cam06_fire.mp4,cam06,72,77,5951,cam06_frame_1822.jpg,video_pipeline/output/saved_frames/cam06_frame_1822.jpg,0.333222,0.333222,1.0,1.0,0.28339177453125,0.008,0.756,0.333222,0.008,0.0,194.446,254.024,68.7346
7,cam07_smoke.mp4,cam07,0,5,6054,cam07_frame_103.jpg,video_pipeline/output/saved_frames/cam07_frame_103.jpg,0.517044,0.37013816209677414,3.403225806451613,1.0,0.7801208478190105,3.376,1.688,0.37013816209677414,0.992,0.00039894767647684603,145.5300483870968,234.8154427419355,8.194379516129032
7,cam07_smoke.mp4,cam07,1,6,6100,cam07_frame_149.jpg,video_pipeline/output/saved_frames/cam07_frame_149.jpg,0.553399,0.3803957582666666,3.064,1.0,0.7801208478190105,3.064,1.888,0.3803957582666666,1.0,0.14267727291757903,138.54699999999997,209.18619120000002,9.137155759999999
7,cam07_smoke.mp4,cam07,2,7,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3837631104,3.104,1.0,0.7801208478190105,3.104,2.272,0.3837631104,1.0,-0.29341762114812764,133.52159999999998,242.0475912,9.650040512
7,cam07_smoke.mp4,cam07,3,8,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.36888579373333336,3.048,1.0,0.7801208478190105,3.048,2.496,0.36888579373333336,1.0,-0.3547794479724801,129.879872,244.99679120000005,8.513902448000001
7,cam07_smoke.mp4,cam07,4,9,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3652341350666667,2.92,1.0,0.7801208478190105,2.92,2.7,0.3652341350666667,1.0,-0.252026988332571,125.74876800000001,251.8641752,7.575617648
7,cam07_smoke.mp4,cam07,5,10,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3724594866666666,2.592,1.0,0.7581489792317707,2.592,2.984,0.3724594866666666,1.0,-0.27640064834050504,119.3253344,256.99014400000004,6.234022976
7,cam07_smoke.mp4,cam07,6,11,6220,cam07_frame_269.jpg,video_pipeline/output/saved_frames/cam07_frame_269.jpg,0.582479,0.37979785066666666,2.576,1.0,0.7581489792317707,2.576,2.82,0.37979785066666666,1.0,-0.3689227179493296,114.08457119999998,265.89203999999995,5.399695032
7,cam07_smoke.mp4,cam07,7,12,6220,cam07_frame_269.jpg,video_pipeline/output/saved_frames/cam07_frame_269.jpg,0.582479,0.37507802600000006,2.216,1.0,0.5864297427560765,2.216,2.66,0.37507802600000006,1.0,-0.0026087935850465233,109.8992264,214.03996,4.955900343999999
7,cam07_smoke.mp4,cam07,8,13,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3850915593333334,2.152,1.0,0.5864297427560765,2.152,2.6,0.3850915593333334,1.0,-0.5742001820249768,105.92443039999999,203.065028,7.463197880000001
7,cam07_smoke.mp4,cam07,9,14,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.37926447829131654,2.0840336134453783,1.0,0.5864297427560765,1.984,2.452,0.37926447829131654,0.952,-0.2425318221438236,105.74749411764707,195.3248697478991,7.956006573109244
7,cam07_smoke.mp4,cam07,10,15,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3592096094632768,1.8983050847457628,1.0,0.5864297427560765,1.792,2.192,0.3592096094632768,0.944,-0.02818589731289942,110.37320338983052,185.73234322033898,8.218715755932202
7,cam07_smoke.mp4,cam07,11,16,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3339608693502825,1.7881355932203389,1.0,0.5864297427560765,1.688,2.132,0.3339608693502825,0.944,-0.07325148484122591,118.24354576271185,178.91103728813556,8.20352894237288
7,cam07_smoke.mp4,cam07,12,17,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.33844375070621474,1.6271186440677967,1.0,0.5896971753200956,1.536,1.876,0.33844375070621474,0.944,0.3097553973660428,119.66334661016951,172.10921525423728,7.635703578813558
7,cam07_smoke.mp4,cam07,13,18,6393,cam07_frame_449.jpg,video_pipeline/output/saved_frames/cam07_frame_449.jpg,0.508875,0.33859656567796603,1.7203389830508475,1.0,0.5896971753200956,1.624,1.888,0.33859656567796603,0.944,1.4217134050715798,116.6547779661017,184.04894830508476,5.332111962711863
7,cam07_smoke.mp4,cam07,14,19,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3529332399193549,1.7983870967741935,1.0,0.5896971753200956,1.784,1.884,0.3529332399193549,0.992,0.16778314015175283,112.3192241935484,187.78161209677418,5.122673876612904
7,cam07_smoke.mp4,cam07,15,20,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3653521134453781,1.6470588235294117,1.0,0.5896971753200956,1.568,1.68,0.3653521134453781,0.952,-0.07771743279652969,111.27841848739497,170.44006218487397,5.458002779831933
7,cam07_smoke.mp4,cam07,16,21,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3683498211009174,1.6605504587155964,0.9723756906077348,0.5896971753200956,1.448,1.568,0.3683498211009174,0.872,-0.42378270976510485,108.54328256880736,166.97571284403665,6.330847315871559
7,cam07_smoke.mp4,cam07,17,22,6461,cam07_frame_533.jpg,video_pipeline/output/saved_frames/cam07_frame_533.jpg,0.565004,0.3646380698995195,2.293577981651376,0.856,0.5722577658203124,2.0,1.768,0.3646380698995195,0.872,-0.3472621841293789,107.87326972477064,163.52403577981653,6.598199532097247
7,cam07_smoke.mp4,cam07,18,23,6481,cam07_frame_553.jpg,video_pipeline/output/saved_frames/cam07_frame_553.jpg,0.601082,0.3659530889689821,2.926605504587156,0.8244514106583072,0.568820126171875,2.552,2.088,0.3659530889689821,0.872,-0.2801585447026182,110.17777064220188,142.92352660550458,7.0316451898954115
7,cam07_smoke.mp4,cam07,19,24,6525,cam07_frame_597.jpg,video_pipeline/output/saved_frames/cam07_frame_597.jpg,0.722104,0.36249423853575063,3.944954128440367,0.7930232558139535,0.568820126171875,3.44,2.612,0.36249423853575063,0.872,-0.1836301711402917,110.96417155963303,130.3266853211009,9.473174306409172
7,cam07_smoke.mp4,cam07,20,25,6536,cam07_frame_608.jpg,video_pipeline/output/saved_frames/cam07_frame_608.jpg,0.790999,0.3701834167736369,4.582608695652174,0.7438330170777988,0.5312425234375,4.216,2.892,0.3701834167736369,0.92,0.18306986176069112,102.7181652173913,122.46694782608698,9.880436315639999
