video_id,video_name,camera_name,window_start_sec,window_end_sec,representative_frame_id,representative_frame_name,representative_frame_path,max_confidence,avg_confidence,object_count,fire_smoke_ratio,bbox_area_ratio,detection_density_5s,detection_density_10s,avg_confidence_5s,consecutive_fire_ratio,bbox_area_growth,brightness,blur_score,motion_level,transmission_decision
5,cam05_fire_smoke.mp4,cam05,50,55,4857,cam05_frame_1374.jpg,video_pipeline/output/saved_frames/cam05_frame_1374.jpg,0.804903,0.4415484857714286,4.224,0.6534090909090909,0.6582911093185764,4.224,3.12,0.4415484857714286,1.0,0.2121751097505532,67.7626064,583.4059040000001,5.62937884,SEND_METADATA
5,cam05_fire_smoke.mp4,cam05,51,56,4861,cam05_frame_1378.jpg,video_pipeline/output/saved_frames/cam05_frame_1378.jpg,0.822177,0.4830963781809523,3.544,0.801354401805869,0.6582911093185764,3.544,3.368,0.4830963781809523,1.0,0.8348180173781867,67.08937679999998,466.888104,4.62338668,SEND_METADATA
5,cam05_fire_smoke.mp4,cam05,52,57,4861,cam05_frame_1378.jpg,video_pipeline/output/saved_frames/cam05_frame_1378.jpg,0.822177,0.5316033457142857,3.568,0.9304932735426008,0.6582911093185764,3.568,3.68,0.5316033457142857,1.0,1.063598956302732,61.901588,346.0613839999999,3.856139376,SEND_METADATA
5,cam05_fire_smoke.mp4,cam05,53,58,4861,cam05_frame_1378.jpg,video_pipeline/output/saved_frames/cam05_frame_1378.jpg,0.822177,0.5722481888000001,3.432,1.0,0.6486394493055555,3.432,3.924,0.5722481888000001,1.0,0.0563174385787591,59.4554712,250.189976,2.5022995919999995,SEND_METADATA
6,cam06_fire.mp4,cam06,3,8,4973,cam06_frame_198.jpg,video_pipeline/output/saved_frames/cam06_frame_198.jpg,0.335677,0.2846221666666667,1.8235294117647056,0.0,0.0053564146408203,0.248,0.124,0.2846221666666667,0.0,-0.3664576617134557,124.11764705882354,370.4715294117647,1.3110009411764705,DROP
6,cam06_fire.mp4,cam06,4,9,4976,cam06_frame_201.jpg,video_pipeline/output/saved_frames/cam06_frame_201.jpg,0.343037,0.2858465555555555,1.5151515151515151,0.0,0.0053564146408203,0.4,0.2,0.2858465555555555,0.0,-0.4203318397490113,123.6768787878788,369.7156060606061,1.2942870000000002,DROP
6,cam06_fire.mp4,cam06,5,10,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2906377348484849,1.3863636363636365,0.0,0.0057916152708333,0.488,0.244,0.2906377348484849,0.0,-0.0415459058137885,123.3738181818182,377.38181818181806,1.244969181818182,DROP
6,cam06_fire.mp4,cam06,6,11,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2898304296296296,1.3777777777777778,0.0,0.0057916152708333,0.496,0.248,0.2898304296296296,0.0,-0.692578149050809,123.33155555555555,380.0018888888888,1.3230485333333335,DROP
6,cam06_fire.mp4,cam06,7,12,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2898304296296296,1.3777777777777778,0.0,0.0057916152708333,0.496,0.248,0.2898304296296296,0.0,-0.692578149050809,123.33155555555555,380.0018888888888,1.3230485333333335,DROP
6,cam06_fire.mp4,cam06,8,13,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2929925892857142,1.1071428571428572,0.0,0.0057916152708333,0.248,0.248,0.2929925892857142,0.0,-0.533611731012581,122.85428571428572,385.7881785714285,1.330363142857143,DROP
6,cam06_fire.mp4,cam06,9,14,4995,cam06_frame_237.jpg,video_pipeline/output/saved_frames/cam06_frame_237.jpg,0.353425,0.2858252999999999,1.0,0.6,0.1519214901367188,0.24,0.32,0.2858252999999999,0.144,3.0,119.05296666666666,435.3066666666666,1.5349195999999998,DROP
6,cam06_fire.mp4,cam06,10,15,5030,cam06_frame_359.jpg,video_pipeline/output/saved_frames/cam06_frame_359.jpg,0.341713,0.28166109375,1.0,0.96875,0.1519214901367188,0.256,0.372,0.28166109375,0.248,3.0,116.52534375,452.66459375,1.46378253125,DROP
6,cam06_fire.mp4,cam06,11,16,5030,cam06_frame_359.jpg,video_pipeline/output/saved_frames/cam06_frame_359.jpg,0.341713,0.2809718484848484,1.0,1.0,0.1519214901367188,0.264,0.38,0.2809718484848484,0.264,-0.0221654564502015,116.29081818181815,450.18,1.446480909090909,DROP
6,cam06_fire.mp4,cam06,12,17,5049,cam06_frame_422.jpg,video_pipeline/output/saved_frames/cam06_frame_422.jpg,0.386965,0.2934829183673469,1.0,1.0,0.185408886469184,0.392,0.444,0.2934829183673469,0.392,0.0224137649043207,116.50669387755104,458.0291020408163,1.3607269591836737,DROP
6,cam06_fire.mp4,cam06,13,18,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.32158534375,1.0,1.0,0.185408886469184,0.512,0.38,0.32158534375,0.512,0.0626575094280047,116.81884375,459.754890625,1.195307546875,DROP
6,cam06_fire.mp4,cam06,14,19,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.3274597704918032,1.0,1.0,0.185408886469184,0.488,0.364,0.3274597704918032,0.488,0.1752142713944064,117.4250819672131,459.63436065573774,1.0228707049180328,DROP
6,cam06_fire.mp4,cam06,15,20,5060,cam06_frame_433.jpg,video_pipeline/output/saved_frames/cam06_frame_433.jpg,0.486368,0.3345890153846154,1.0,1.0,0.185408886469184,0.52,0.388,0.3345890153846154,0.52,0.2407103868076131,118.44467692307693,459.2640769230769,0.9852546153846156,DROP
6,cam06_fire.mp4,cam06,16,21,5121,cam06_frame_522.jpg,video_pipeline/output/saved_frames/cam06_frame_522.jpg,0.486378,0.3542269659090909,1.0,1.0,0.185408886469184,0.704,0.484,0.3542269659090909,0.704,-0.2067020417747944,119.32303409090908,468.3790681818182,0.8963210909090911,DROP
6,cam06_fire.mp4,cam06,17,22,5127,cam06_frame_528.jpg,video_pipeline/output/saved_frames/cam06_frame_528.jpg,0.497699,0.3695115463917526,1.0,1.0,0.1793870445963541,0.776,0.584,0.3695115463917526,0.776,0.0032266893224434,120.50610309278348,472.0742783505154,0.7823176391752578,DROP
6,cam06_fire.mp4,cam06,18,23,5127,cam06_frame_528.jpg,video_pipeline/output/saved_frames/cam06_frame_528.jpg,0.497699,0.3547602637362637,1.0,1.0,0.1793870445963541,0.728,0.62,0.3547602637362637,0.728,0.0820627131458189,121.21147252747254,472.10163736263735,0.8119887692307691,DROP
6,cam06_fire.mp4,cam06,19,24,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.3799473861386139,1.0,1.0,0.1793870445963541,0.808,0.648,0.3799473861386139,0.808,-0.1105522769037468,122.084099009901,469.4202178217823,0.7184364356435644,DROP
6,cam06_fire.mp4,cam06,20,25,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.4114241834862385,1.0,1.0,0.1759244921137153,0.872,0.696,0.4114241834862385,0.872,-0.1873179247645283,122.83822935779816,464.4177155963303,0.6729921100917431,DROP
6,cam06_fire.mp4,cam06,21,26,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.4041560825688072,1.0,1.0,0.154724548250868,0.872,0.788,0.4041560825688072,0.872,-0.0594193604483259,123.54973394495411,456.258871559633,0.6511304128440366,DROP
6,cam06_fire.mp4,cam06,22,27,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.3988643027522935,1.1376146788990826,1.0,0.1514218102734374,0.992,0.884,0.3988643027522935,0.872,-0.0746150175488555,124.0020733944954,453.2826972477065,0.6731295229357797,DROP
6,cam06_fire.mp4,cam06,23,28,5179,cam06_frame_596.jpg,video_pipeline/output/saved_frames/cam06_frame_596.jpg,0.541555,0.417310984,1.12,1.0,0.1484696892404513,1.12,0.924,0.417310984,1.0,-0.0496499952838869,124.168496,448.532232,0.6570733679999999,DROP
6,cam06_fire.mp4,cam06,24,29,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.424117024,1.12,1.0,0.1478606363628472,1.12,0.964,0.424117024,1.0,-0.0742025383424712,124.379728,443.9016160000001,0.683103848,DROP
6,cam06_fire.mp4,cam06,25,30,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.3899927822580644,1.1209677419354838,1.0,0.1478606363628472,1.112,0.992,0.3899927822580644,0.992,-0.0403405793711274,124.47769354838708,441.57116129032255,0.6843265725806451,DROP
6,cam06_fire.mp4,cam06,26,31,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.3837179464285714,1.1428571428571428,1.0,0.1513488933159722,1.024,0.948,0.3837179464285714,0.896,0.0341724118786799,124.5045,441.9263392857143,0.7335446250000002,DROP
6,cam06_fire.mp4,cam06,27,32,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.3773254955357143,1.0267857142857142,1.0,0.1513488933159722,0.92,0.956,0.3773254955357143,0.896,0.0604563600754342,124.54278571428571,440.0539196428571,0.7361591249999998,DROP
6,cam06_fire.mp4,cam06,28,33,5289,cam06_frame_706.jpg,video_pipeline/output/saved_frames/cam06_frame_706.jpg,0.566237,0.3554234479166666,1.1517857142857142,1.0,0.1617149234440104,1.032,1.076,0.3554234479166666,0.896,0.114535023843407,124.56733035714286,445.6748125,0.7725547232142856,DROP
6,cam06_fire.mp4,cam06,29,34,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3225932262996942,1.2660550458715596,1.0,0.1617149234440104,1.104,1.112,0.3225932262996942,0.872,0.0336376014764314,124.5610733944954,447.99807339449535,0.8300271100917431,DROP
6,cam06_fire.mp4,cam06,30,35,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3226067682539683,1.3238095238095238,1.0,0.1630743442252604,1.112,1.112,0.3226067682539683,0.84,-0.0008495310468121,124.6358,447.40728571428576,0.9400914190476192,DROP
6,cam06_fire.mp4,cam06,31,36,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3200792584097859,1.3394495412844036,1.0,0.1630743442252604,1.168,1.096,0.3200792584097859,0.872,0.0346605587835241,124.72117431192656,438.09007339449545,0.9127158899082568,DROP
6,cam06_fire.mp4,cam06,32,37,5385,cam06_frame_815.jpg,video_pipeline/output/saved_frames/cam06_frame_815.jpg,0.45257,0.3070821094771241,1.3529411764705883,1.0,0.1630743442252604,1.104,1.012,0.3070821094771241,0.816,0.0548661027531277,124.77535294117648,435.6282156862745,0.9730423333333336,DROP
6,cam06_fire.mp4,cam06,33,38,5403,cam06_frame_833.jpg,video_pipeline/output/saved_frames/cam06_frame_833.jpg,0.406197,0.290247156862745,1.2941176470588236,1.0,0.1630743442252604,1.056,1.044,0.290247156862745,0.816,-0.0458890165763858,124.78306862745096,435.55317647058814,0.9417740588235296,DROP
6,cam06_fire.mp4,cam06,34,39,5432,cam06_frame_869.jpg,video_pipeline/output/saved_frames/cam06_frame_869.jpg,0.373443,0.289829713592233,1.233009708737864,1.0,0.1630743442252604,1.016,1.06,0.289829713592233,0.824,-0.0506488838438171,124.77719417475728,436.9353786407767,0.8687995825242719,DROP
6,cam06_fire.mp4,cam06,35,40,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2856441861702127,1.202127659574468,1.0,0.1623992188888888,0.904,1.008,0.2856441861702127,0.752,-0.0001043817324138,124.74225531914894,442.247670212766,0.7727413404255317,DROP
6,cam06_fire.mp4,cam06,36,41,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2866705324675325,1.1948051948051948,1.0,0.1623992188888888,0.736,0.952,0.2866705324675325,0.616,-0.11291928323032,124.66646753246756,450.83720779220783,0.7332155844155845,DROP
6,cam06_fire.mp4,cam06,37,42,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2907358389830509,1.2372881355932204,1.0,0.1575128477517361,0.584,0.844,0.2907358389830509,0.472,-0.0306831446153632,124.63306779661016,447.5421355932203,0.6449539152542372,DROP
6,cam06_fire.mp4,cam06,38,43,5508,cam06_frame_961.jpg,video_pipeline/output/saved_frames/cam06_frame_961.jpg,0.367493,0.2926212840909091,1.181818181818182,1.0,0.1524721728515624,0.416,0.736,0.2926212840909091,0.352,-0.0096570642715339,124.5025909090909,449.36393181818187,0.7561035909090909,DROP
6,cam06_fire.mp4,cam06,39,44,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.315985036231884,1.391304347826087,0.96875,0.1514594401215277,0.512,0.764,0.315985036231884,0.368,-0.0327167429431346,124.11026086956524,466.7111086956522,0.7759128913043477,DROP
6,cam06_fire.mp4,cam06,40,45,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.3221010444444444,1.4333333333333331,0.9767441860465116,0.1514594401215277,0.688,0.796,0.3221010444444444,0.48,-0.031984699760522,123.69541666666666,463.76711666666665,0.7307657166666668,DROP
6,cam06_fire.mp4,cam06,41,46,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.3172416767676767,1.393939393939394,0.9782608695652174,0.1514594401215277,0.736,0.736,0.3172416767676767,0.528,-0.0238973900716684,123.65501515151516,460.92231818181824,0.7064963787878787,DROP
6,cam06_fire.mp4,cam06,42,47,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.3172416767676767,1.393939393939394,0.9782608695652174,0.1514594401215277,0.736,0.66,0.3172416767676767,0.528,-0.0238973900716684,123.65501515151516,460.92231818181824,0.7064963787878787,DROP
6,cam06_fire.mp4,cam06,43,48,5548,cam06_frame_1082.jpg,video_pipeline/output/saved_frames/cam06_frame_1082.jpg,0.448817,0.3224499315476191,1.4285714285714286,0.975,0.1514594401215277,0.64,0.528,0.3224499315476191,0.448,-0.015196109837774,123.56010714285716,457.5413214285714,0.6059331964285715,DROP
6,cam06_fire.mp4,cam06,44,49,5576,cam06_frame_1110.jpg,video_pipeline/output/saved_frames/cam06_frame_1110.jpg,0.377227,0.306244129032258,1.2580645161290325,1.0,0.1488019570833333,0.312,0.412,0.306244129032258,0.248,0.0029418688115446,123.30419354838708,444.74212903225816,0.5514315483870967,DROP
6,cam06_fire.mp4,cam06,45,50,5591,cam06_frame_1125.jpg,video_pipeline/output/saved_frames/cam06_frame_1125.jpg,0.299604,0.268648,1.0,1.0,0.1435450887358941,0.048,0.368,0.268648,0.048,0.0067117742145024,123.251,432.4743333333333,0.463803,DROP
6,cam06_fire.mp4,cam06,48,53,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.348,0.2766177142857143,0.056,0.0091221950010666,124.04357142857144,462.3197142857143,1.627935285714286,DROP
6,cam06_fire.mp4,cam06,49,54,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.184,0.2766177142857143,0.056,0.0091221950010666,124.04357142857144,462.3197142857143,1.627935285714286,DROP
6,cam06_fire.mp4,cam06,50,55,5601,cam06_frame_1307.jpg,video_pipeline/output/saved_frames/cam06_frame_1307.jpg,0.296728,0.2766177142857143,1.0,1.0,0.1409768405360243,0.056,0.052,0.2766177142857143,0.056,0.0091221950010666,124.04357142857144,462.3197142857143,1.627935285714286,DROP
6,cam06_fire.mp4,cam06,51,56,5604,cam06_frame_1387.jpg,video_pipeline/output/saved_frames/cam06_frame_1387.jpg,0.557514,0.42789285,1.1,1.0,0.43340986171875,0.176,0.088,0.42789285,0.16,2.095079895095918,136.0037,248.0771,4.4308703000000005,DROP
6,cam06_fire.mp4,cam06,52,57,5630,cam06_frame_1413.jpg,video_pipeline/output/saved_frames/cam06_frame_1413.jpg,0.606463,0.4157766959259258,2.1555555555555554,1.0,0.4335824172645399,0.776,0.388,0.4157766959259258,0.36,2.131384082510805,139.63782222222224,219.53804444444447,2.8048052,DROP
6,cam06_fire.mp4,cam06,53,58,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.4230919018518518,2.6031746031746037,1.0,0.4335824172645399,1.312,0.684,0.4230919018518518,0.504,-0.0685644281340555,143.0875396825397,179.4673492063492,2.673848365079366,DROP
6,cam06_fire.mp4,cam06,54,59,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.4029278975378787,2.8181818181818183,1.0,0.4335824172645399,1.984,1.02,0.4029278975378787,0.704,-0.0403732198290836,143.64332954545455,185.43581818181815,2.4205760340909093,DROP
6,cam06_fire.mp4,cam06,55,60,5651,cam06_frame_1434.jpg,video_pipeline/output/saved_frames/cam06_frame_1434.jpg,0.615431,0.3939474659292035,2.7610619469026547,1.0,0.4335824172645399,2.496,1.276,0.3939474659292035,0.904,-0.2039945206035004,143.96521238938053,176.3118849557522,2.3918859380530977,DROP
6,cam06_fire.mp4,cam06,56,61,5741,cam06_frame_1524.jpg,video_pipeline/output/saved_frames/cam06_frame_1524.jpg,0.802296,0.3788855843450106,4.08,0.6764705882352942,0.4979133562065972,4.08,2.128,0.3788855843450106,1.0,-0.3955261689272908,144.079408,231.48272960000003,3.0520180960000003,SEND_METADATA
6,cam06_fire.mp4,cam06,57,62,5745,cam06_frame_1528.jpg,video_pipeline/output/saved_frames/cam06_frame_1528.jpg,0.814885,0.3895547838325138,6.624,0.3309178743961353,0.4979133562065972,6.624,3.7,0.3895547838325138,0.816,-0.3171408873672132,145.74448,372.4113536,4.938219472,SEND_METADATA
6,cam06_fire.mp4,cam06,58,63,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4084652591345896,8.512,0.1936090225563909,0.4979133562065972,8.512,4.912,0.4084652591345896,0.616,-0.0180377878322317,143.40508,436.3358815999999,5.787147871999999,SEND_METADATA
6,cam06_fire.mp4,cam06,59,64,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4122571785155419,9.088,0.1716549295774647,0.8377231391059028,9.088,5.536,0.4122571785155419,0.416,0.5573379399542837,140.68956000000003,456.7015856,6.4329816,SEND_METADATA
6,cam06_fire.mp4,cam06,60,65,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.43334774941078,9.472,0.1782094594594594,0.8377231391059028,9.472,5.984,0.43334774941078,0.432,0.1737352506482185,138.479672,468.7003776000001,6.9597872,SEND_METADATA
6,cam06_fire.mp4,cam06,61,66,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4545582827610076,8.848,0.2296564195298372,0.8377231391059028,8.848,6.464,0.4545582827610076,0.632,0.2187208261128431,136.651272,419.747664,6.23016752,SEND_METADATA
6,cam06_fire.mp4,cam06,62,67,5786,cam06_frame_1569.jpg,video_pipeline/output/saved_frames/cam06_frame_1569.jpg,0.867035,0.4473374914354091,6.76,0.408284023668639,0.8377231391059028,6.76,6.692,0.4473374914354091,0.832,0.467764413535421,134.16560800000002,287.017312,4.894367759999999,SEND_METADATA
6,cam06_fire.mp4,cam06,63,68,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4378230721333334,5.128,0.6645865834633385,0.8377231391059028,5.128,6.82,0.4378230721333334,1.0,0.3180680757485372,137.494528,252.789232,4.535688720000001,SEND_METADATA
6,cam06_fire.mp4,cam06,64,69,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4424194076857143,4.44,0.7621621621621621,0.5956631010416668,4.44,6.764,0.4424194076857143,1.0,-0.0910430444379557,141.93764800000002,252.566552,4.271419280000001,SEND_METADATA
6,cam06_fire.mp4,cam06,65,70,5855,cam06_frame_1638.jpg,video_pipeline/output/saved_frames/cam06_frame_1638.jpg,0.768156,0.4325786348798398,4.205607476635514,0.7777777777777778,0.569851494249132,3.6,6.536,0.4325786348798398,0.856,-0.2868070844025102,145.80616822429906,259.6964112149533,5.195773364485982,SEND_METADATA
6,cam06_fire.mp4,cam06,66,71,5893,cam06_frame_1676.jpg,video_pipeline/output/saved_frames/cam06_frame_1676.jpg,0.71357,0.4160000305651176,3.8313253012048194,0.8238993710691824,0.569851494249132,2.544,5.696,0.4160000305651176,0.664,0.4846135497626694,149.58761445783134,288.77143373493976,6.3892759036144575,SEND_METADATA
6,cam06_fire.mp4,cam06,67,72,5893,cam06_frame_1676.jpg,video_pipeline/output/saved_frames/cam06_frame_1676.jpg,0.71357,0.4110131728813558,3.1864406779661016,0.898936170212766,0.569851494249132,1.504,4.132,0.4110131728813558,0.472,-0.0984873587313897,154.96422033898304,314.76381355932205,8.559631694915254,SEND_METADATA
6,cam06_fire.mp4,cam06,68,73,5920,cam06_frame_1703.jpg,video_pipeline/output/saved_frames/cam06_frame_1703.jpg,0.571952,0.3864951342857142,2.3714285714285714,1.0,0.5278314460351563,0.664,2.896,0.3864951342857142,0.28,-0.456863463656899,160.41505714285714,298.5589714285714,13.109712571428572,DROP
6,cam06_fire.mp4,cam06,69,74,5942,cam06_frame_1725.jpg,video_pipeline/output/saved_frames/cam06_frame_1725.jpg,0.460834,0.3675932666666667,1.3,1.0,0.5051506806315104,0.104,2.272,0.3675932666666667,0.08,-0.4389955603405901,177.24790000000002,291.9777,36.658616,DROP
6,cam06_fire.mp4,cam06,70,75,5949,cam06_frame_1760.jpg,video_pipeline/output/saved_frames/cam06_frame_1760.jpg,0.454983,0.3325715555555555,2.0,1.0,0.4699256678059895,0.048,1.824,0.3325715555555555,0.024,-0.396943402018531,187.40166666666667,532.7800000000001,73.81423333333333,DROP
6,cam06_fire.mp4,cam06,71,76,5950,cam06_frame_1784.jpg,video_pipeline/output/saved_frames/cam06_frame_1784.jpg,0.357937,0.319071,1.5,1.0,0.3461660416666667,0.024,1.284,0.319071,0.016,-0.1813414939061639,191.3085,399.757,74.92099999999999,DROP
6,cam06_fire.mp4,cam06,72,77,5951,cam06_frame_1822.jpg,video_pipeline/output/saved_frames/cam06_frame_1822.jpg,0.333222,0.333222,1.0,1.0,0.28339177453125,0.008,0.756,0.333222,0.008,0.0,194.446,254.024,68.7346,DROP
7,cam07_smoke.mp4,cam07,0,5,6054,cam07_frame_103.jpg,video_pipeline/output/saved_frames/cam07_frame_103.jpg,0.517044,0.3701381620967741,3.403225806451613,1.0,0.7801208478190105,3.376,1.688,0.3701381620967741,0.992,0.0003989476764768,145.5300483870968,234.8154427419355,8.194379516129032,DROP
7,cam07_smoke.mp4,cam07,1,6,6100,cam07_frame_149.jpg,video_pipeline/output/saved_frames/cam07_frame_149.jpg,0.553399,0.3803957582666666,3.064,1.0,0.7801208478190105,3.064,1.888,0.3803957582666666,1.0,0.142677272917579,138.54699999999997,209.1861912,9.13715576,DROP
7,cam07_smoke.mp4,cam07,2,7,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3837631104,3.104,1.0,0.7801208478190105,3.104,2.272,0.3837631104,1.0,-0.2934176211481276,133.52159999999998,242.0475912,9.650040512,DROP
7,cam07_smoke.mp4,cam07,3,8,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3688857937333333,3.048,1.0,0.7801208478190105,3.048,2.496,0.3688857937333333,1.0,-0.3547794479724801,129.879872,244.99679120000005,8.513902448000001,DROP
7,cam07_smoke.mp4,cam07,4,9,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3652341350666667,2.92,1.0,0.7801208478190105,2.92,2.7,0.3652341350666667,1.0,-0.252026988332571,125.748768,251.8641752,7.575617648,DROP
7,cam07_smoke.mp4,cam07,5,10,6102,cam07_frame_151.jpg,video_pipeline/output/saved_frames/cam07_frame_151.jpg,0.568758,0.3724594866666666,2.592,1.0,0.7581489792317707,2.592,2.984,0.3724594866666666,1.0,-0.276400648340505,119.3253344,256.99014400000004,6.234022976,DROP
7,cam07_smoke.mp4,cam07,6,11,6220,cam07_frame_269.jpg,video_pipeline/output/saved_frames/cam07_frame_269.jpg,0.582479,0.3797978506666666,2.576,1.0,0.7581489792317707,2.576,2.82,0.3797978506666666,1.0,-0.3689227179493296,114.08457119999998,265.89203999999995,5.399695032,DROP
7,cam07_smoke.mp4,cam07,7,12,6220,cam07_frame_269.jpg,video_pipeline/output/saved_frames/cam07_frame_269.jpg,0.582479,0.375078026,2.216,1.0,0.5864297427560765,2.216,2.66,0.375078026,1.0,-0.0026087935850465,109.8992264,214.03996,4.955900343999999,DROP
7,cam07_smoke.mp4,cam07,8,13,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3850915593333334,2.152,1.0,0.5864297427560765,2.152,2.6,0.3850915593333334,1.0,-0.5742001820249768,105.9244304,203.065028,7.463197880000001,DROP
7,cam07_smoke.mp4,cam07,9,14,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3792644782913165,2.0840336134453783,1.0,0.5864297427560765,1.984,2.452,0.3792644782913165,0.952,-0.2425318221438236,105.74749411764708,195.3248697478991,7.956006573109244,DROP
7,cam07_smoke.mp4,cam07,10,15,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3592096094632768,1.8983050847457628,1.0,0.5864297427560765,1.792,2.192,0.3592096094632768,0.944,-0.0281858973128994,110.37320338983052,185.73234322033895,8.218715755932202,DROP
7,cam07_smoke.mp4,cam07,11,16,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3339608693502825,1.7881355932203389,1.0,0.5864297427560765,1.688,2.132,0.3339608693502825,0.944,-0.0732514848412259,118.24354576271185,178.91103728813556,8.20352894237288,DROP
7,cam07_smoke.mp4,cam07,12,17,6260,cam07_frame_309.jpg,video_pipeline/output/saved_frames/cam07_frame_309.jpg,0.595043,0.3384437507062147,1.6271186440677967,1.0,0.5896971753200956,1.536,1.876,0.3384437507062147,0.944,0.3097553973660428,119.66334661016953,172.10921525423728,7.635703578813558,DROP
7,cam07_smoke.mp4,cam07,13,18,6393,cam07_frame_449.jpg,video_pipeline/output/saved_frames/cam07_frame_449.jpg,0.508875,0.338596565677966,1.7203389830508475,1.0,0.5896971753200956,1.624,1.888,0.338596565677966,0.944,1.4217134050715798,116.6547779661017,184.0489483050848,5.332111962711863,DROP
7,cam07_smoke.mp4,cam07,14,19,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3529332399193549,1.7983870967741935,1.0,0.5896971753200956,1.784,1.884,0.3529332399193549,0.992,0.1677831401517528,112.3192241935484,187.78161209677415,5.122673876612904,DROP
7,cam07_smoke.mp4,cam07,15,20,6413,cam07_frame_469.jpg,video_pipeline/output/saved_frames/cam07_frame_469.jpg,0.528892,0.3653521134453781,1.6470588235294117,1.0,0.5896971753200956,1.568,1.68,0.3653521134453781,0.952,-0.0777174327965296,111.27841848739496,170.44006218487397,5.458002779831933,DROP
